time	stockId	中文名稱
20240419_1433	6125	廣運
20240419_1331	2637	慧洋-KY
20240419_1331	2427	三商電
20240419_1325	2515	中工
20240419_1317	5534	長虹
20240419_1317	3605	宏致
20240419_1315	3033	威健
20240419_1309	9955	佳龍
20240419_1253	2520	冠德
20240419_1247	4513	福裕
20240419_1247	2038	海光
20240419_1239	1609	大亞
20240419_1233	2609	陽明
20240419_1229	2547	日勝生
20240419_1149	8054	安國
20240419_1143	6143	振曜
20240419_1133	2101	南港
20240419_1131	2606	裕民
20240419_1123	1603	華電
20240419_1121	2371	大同
20240419_1105	5512	力麒
20240419_1103	1618	合機
20240419_1103	1616	億泰
20240419_1055	8390	金益鼎
20240419_1039	5521	工信
20240419_1031	2603	長榮
20240419_1029	6443	元晶
20240419_1009	6753	龍德造船
20240419_1007	3708	上緯投控
20240419_1005	8936	國統
20240419_0958	2605	新興
20240419_0958	1608	華榮
20240419_0958	1503	士電
20240419_0942	3027	盛達
