time	stockId	中文名稱
20240415_1332	2458	義隆
20240415_1324	3260	威剛
20240415_1320	5009	榮剛
20240415_1318	5371	中光電
20240415_1316	9958	世紀鋼
20240415_1306	3027	盛達
20240415_1304	3363	上詮
20240415_1258	8110	華東
20240415_1258	2388	威盛
20240415_1254	6415	矽力*-KY
20240415_1246	1785	光洋科
20240415_1222	1616	億泰
20240415_1216	2371	大同
20240415_1216	1612	宏泰
20240415_1214	1608	華榮
20240415_1212	5534	長虹
20240415_1132	2867	三商壽
20240415_1128	6603	富強鑫
20240415_1120	1514	亞力
20240415_1102	6753	龍德造船
20240415_1102	5515	建國
20240415_1032	2025	千興
20240415_1030	8390	金益鼎
20240415_1028	2101	南港
20240415_1008	6290	良維
20240415_1002	2363	矽統
20240415_1000	5234	達興材料
20240415_0954	1603	華電
20240415_0950	8936	國統
20240415_0938	4533	協易機
20240415_0922	4513	福裕
20240415_0922	3666	光耀
20240415_0922	2634	漢翔
20240415_0918	3013	晟銘電
20240415_0918	1587	吉茂
20240415_0916	1618	合機
20240415_0912	2009	第一銅
20240415_0908	9955	佳龍
20240415_0908	8033	雷虎
20240415_0908	3622	洋華
20240415_0908	1513	中興電
20240415_0900	8064	東捷
20240415_0900	6667	信紘科
20240415_0900	6442	光聖
20240415_0900	6438	迅得
20240415_0900	6213	聯茂
20240415_0900	6207	雷科
20240415_0900	6197	佳必琪
20240415_0900	6163	華電網
20240415_0900	6139	亞翔
20240415_0900	6122	擎邦
20240415_0900	5426	振發
20240415_0900	4961	天鈺
20240415_0900	3587	閎康
20240415_0900	3548	兆利
20240415_0900	3466	德晉
20240415_0900	3360	尚立
20240415_0900	3289	宜特
20240415_0900	3059	華晶科
20240415_0900	2486	一詮
20240415_0900	2472	立隆電
20240415_0900	2405	輔信
20240415_0900	2404	漢唐
20240415_0900	2374	佳能
20240415_0900	1795	美時
20240415_0900	1524	耿鼎
