time	stockId	中文名稱
20240621_1435	8085	福華
20240621_1431	8048	德勝
20240621_1431	6890	來億-KY
20240621_1431	6217	中探針
20240621_1431	5452	佶優
20240621_1431	3289	宜特
20240621_1431	2613	中櫃
20240621_1431	2369	菱生
20240621_1431	1309	台達化
20240621_1429	6806	森崴能源
20240621_1429	6443	元晶
20240621_1429	6285	啟碁
20240621_1429	6284	佳邦
20240621_1429	6116	彩晶
20240621_1429	3712	永崴投控
20240621_1429	3708	上緯投控
20240621_1429	3580	友威科
20240621_1429	3481	群創
20240621_1429	3081	聯亞
20240621_1429	3062	建漢
20240621_1429	3047	訊舟
20240621_1429	3025	星通
20240621_1429	3005	神基
20240621_1429	2492	華新科
20240621_1429	2489	瑞軒
20240621_1429	2455	全新
20240621_1429	2409	友達
20240621_1429	2406	國碩
20240621_1429	1785	光洋科
20240621_1429	1611	中電
20240621_1429	1473	台南
