time	stockId	中文名稱
20240409_1734	8112	至上
20240409_1332	6196	帆宣
20240409_1318	3260	威剛
20240409_1316	3481	群創
20240409_1304	2427	三商電
20240409_1258	8358	金居
20240409_1254	9955	佳龍
20240409_1254	3339	泰谷
20240409_1250	2032	新鋼
20240409_1244	3312	弘憶股
20240409_1238	6425	易發
20240409_1238	3645	達邁
20240409_1238	2439	美律
20240409_1234	6207	雷科
20240409_1210	1618	合機
20240409_1204	8033	雷虎
20240409_1204	2031	新光鋼
20240409_1200	2022	聚亨
20240409_1154	1603	華電
20240409_1154	1529	樂事綠能
20240409_1150	2634	漢翔
20240409_1121	4513	福裕
20240409_1040	8088	品安
20240409_1040	6603	富強鑫
20240409_1040	6117	迎廣
20240409_1040	5439	高技
20240409_1040	4543	萬在
20240409_1040	3363	上詮
20240409_1040	3360	尚立
20240409_1040	3338	泰碩
20240409_1040	3013	晟銘電
20240409_1040	2637	慧洋-KY
20240409_1040	2537	聯上發
20240409_1040	2363	矽統
20240409_1040	2038	海光
20240409_1040	2028	威致
20240409_1040	2025	千興
20240409_1040	2014	中鴻
20240409_1040	1609	大亞
