time	stockId	中文名稱
20240417_1433	8085	福華
20240417_1433	4167	松瑞藥
20240417_1331	9958	世紀鋼
20240417_1331	3339	泰谷
20240417_1331	2331	精英
20240417_1331	1513	中興電
20240417_1325	2458	義隆
20240417_1315	6282	康舒
20240417_1313	8088	品安
20240417_1301	6244	茂迪
20240417_1301	4513	福裕
20240417_1245	4532	瑞智
20240417_1225	8926	台汽電
20240417_1225	5534	長虹
20240417_1223	2388	威盛
20240417_1213	2504	國產
20240417_1159	5371	中光電
20240417_1159	3338	泰碩
20240417_1153	8054	安國
20240417_1151	5512	力麒
20240417_1109	2101	南港
20240417_1103	6125	廣運
20240417_1055	1504	東元
20240417_1041	1560	中砂
20240417_1023	6290	良維
20240417_1015	8390	金益鼎
20240417_1015	5009	榮剛
20240417_1015	3583	辛耘
20240417_1009	3622	洋華
20240417_1003	9955	佳龍
20240417_1003	6806	森崴能源
20240417_1003	6190	萬泰科
20240417_1003	5434	崇越
20240417_1003	4526	東台
20240417_1003	3708	上緯投控
20240417_1003	3587	閎康
20240417_1003	3363	上詮
20240417_1003	3312	弘憶股
20240417_1003	3027	盛達
20240417_1003	2611	志信
20240417_1003	2371	大同
20240417_1003	2367	燿華
20240417_1003	2363	矽統
20240417_1003	2329	華泰
20240417_1003	1616	億泰
20240417_1003	1612	宏泰
20240417_1003	1609	大亞
20240417_1003	1608	華榮
20240417_1003	1529	樂事綠能
20240417_1003	1503	士電
