2012,春雨,Listed
2013,中鋼構,Listed
2014,中鴻,Listed
2015,豐興,Listed
2017,官田鋼,Listed
2020,美亞,Listed
2022,聚亨,Listed
2023,燁輝,Listed
2024,志聯,Listed
2025,千興,Listed
2027,大成鋼,Listed
2028,威致,Listed
2029,盛餘,Listed
2030,彰源,Listed
2031,新光鋼,Listed
2032,新鋼,Listed
2033,佳大,Listed
2034,允強,Listed
2035,唐榮,OTC
2038,海光,Listed
2049,上銀,Listed
2059,川湖,Listed
2061,風青,OTC
2062,橋椿,Listed
2063,世鎧,OTC
2064,晉椿,OTC
2065,世豐,OTC
2066,世德,OTC
2067,嘉鋼,OTC
2069,運錩,Listed
2070,精湛,OTC
2071,震南鐵,Emerging
2072,世紀風電,Emerging
2073,雄順,OTC
2101,南港,Listed
2102,泰豐,Listed
2103,台橡,Listed
2104,國際中橡,Listed
2105,正新,Listed
2106,建大,Listed
2107,厚生,Listed
2108,南帝,Listed
2109,華豐,Listed
2114,鑫永銓,Listed
2115,六暉-KY,Listed
2201,裕隆,Listed
2204,中華,Listed
2206,三陽工業,Listed
2207,和泰車,Listed
2208,台船,Listed
2211,長榮鋼,Listed
2221,大甲,OTC
2227,裕日車,Listed
2228,劍麟,Listed
2230,泰茂,OTC
2231,為升,Listed
2233,宇隆,Listed
2235,謚源,OTC
2236,百達-KY,Listed
2237,華德動能,Emerging
2239,英利-KY,Listed
2241,艾姆勒,Listed
2243,宏旭-KY,Listed
2245,詠勝昌,Emerging
2247,汎德永業,Listed
2248,華勝-KY,Emerging
2249,湧盛,Emerging
2250,IKKA-KY,Listed
2252,為昇科,Emerging
2254,巨鎧精密-創,Listed
2255,凱銳光電,Emerging
2256,歐特明,Emerging
2258,鴻華先進-創,Listed
2300,非電指,None
2301,光寶科,Listed
2302,麗正,Listed
2303,聯電,Listed
2305,全友,Listed
2308,台達電,Listed
2312,金寶,Listed
2313,華通,Listed
2314,台揚,Listed
2316,楠梓電,Listed
2317,鴻海,Listed
2321,東訊,Listed
2323,中環,Listed
2324,仁寶,Listed
2327,國巨,Listed
2328,廣宇,Listed
2329,華泰,Listed
2330,台積電,Listed
2331,精英,Listed
2332,友訊,Listed
2337,旺宏,Listed
2338,光罩,Listed
2340,台亞,Listed
2342,茂矽,Listed
2344,華邦電,Listed
2345,智邦,Listed
2347,聯強,Listed
2348,海悅,Listed
2349,錸德,Listed
2351,順德,Listed
2352,佳世達,Listed
2353,宏碁,Listed
2354,鴻準,Listed
2355,敬鵬,Listed
2356,英業達,Listed
2357,華碩,Listed
2359,所羅門,Listed
2360,致茂,Listed
2362,藍天,Listed
2363,矽統,Listed
2364,倫飛,Listed
2365,昆盈,Listed
2367,燿華,Listed
2368,金像電,Listed
2369,菱生,Listed
2371,大同,Listed
2373,震旦行,Listed
2374,佳能,Listed
2375,凱美,Listed
2376,技嘉,Listed
2377,微星,Listed
2379,瑞昱,Listed
2380,虹光,Listed
2382,廣達,Listed
2383,台光電,Listed
2385,群光,Listed
2387,精元,Listed
2388,威盛,Listed
2390,云辰,Listed
2392,正崴,Listed
2393,億光,Listed
2395,研華,Listed
2397,友通,Listed
2399,映泰,Listed
2401,凌陽,Listed
2402,毅嘉,Listed
2404,漢唐,Listed
2405,輔信,Listed
2406,國碩,Listed
2408,南亞科,Listed
2409,友達,Listed
2412,中華電,Listed
2413,環科,Listed
2414,精技,Listed
2415,錩新,Listed
2417,圓剛,Listed
2419,仲琦,Listed
2420,新巨,Listed
2421,建準,Listed
2423,固緯,Listed
2424,隴華,Listed
2425,承啟,Listed
2426,鼎元,Listed
2427,三商電,Listed
2428,興勤,Listed
2429,銘旺科,Listed
2430,燦坤,Listed
2431,聯昌,Listed
2432,倚天酷碁-創,Listed
2433,互盛電,Listed
2434,統懋,Listed
2436,偉詮電,Listed
2438,翔耀,Listed
2439,美律,Listed
2440,太空梭,Listed
2441,超豐,Listed
2442,新美齊,Listed
2444,兆勁,Listed
2449,京元電子,Listed
2450,神腦,Listed
2451,創見,Listed
2453,凌群,Listed
2454,聯發科,Listed
2455,全新,Listed
2457,飛宏,Listed
2458,義隆,Listed
2459,敦吉,Listed
2460,建通,Listed
2461,光群雷,Listed
2462,良得電,Listed
2464,盟立,Listed
2465,麗臺,Listed
2466,冠西電,Listed
2467,志聖,Listed
2468,華經,Listed
2471,資通,Listed
2472,立隆電,Listed
2474,可成,Listed
2476,鉅祥,Listed
2477,美隆電,Listed
2478,大毅,Listed
2480,敦陽科,Listed
2481,強茂,Listed
2482,連宇,Listed
2483,百容,Listed
2484,希華,Listed
2485,兆赫,Listed
2486,一詮,Listed
2488,漢平,Listed
2489,瑞軒,Listed
2491,吉祥全,Listed
2492,華新科,Listed
2493,揚博,Listed
2495,普安,Listed
2496,卓越,Listed
2497,怡利電,Listed
2498,宏達電,Listed
2501,國建,Listed
2504,國產,Listed
2505,國揚,Listed
2506,太設,Listed
2509,全坤建,Listed
2511,太子,Listed
2514,龍邦,Listed
2515,中工,Listed
2516,新建,Listed
2520,冠德,Listed
2524,京城,Listed
2527,宏璟,Listed
2528,皇普,Listed
2530,華建,Listed
2534,宏盛,Listed
2535,達欣工,Listed
2536,宏普,Listed
2537,聯上發,Listed
2538,基泰,Listed
2539,櫻花建,Listed
2540,愛山林,Listed
2542,興富發,Listed
2543,皇昌,Listed
2545,皇翔,Listed
2546,根基,Listed
2547,日勝生,Listed
2548,華固,Listed
2596,綠意,OTC
2597,潤弘,Listed
2601,益航,Listed
2603,長榮,Listed
2605,新興,Listed
2606,裕民,Listed
2607,榮運,Listed
2608,嘉里大榮,Listed
2609,陽明,Listed
2610,華航,Listed
2611,志信,Listed
2612,中航,Listed
2613,中櫃,Listed
2614,東森,Listed
2615,萬海,Listed
2616,山隆,Listed
2617,台航,Listed
2618,長榮航,Listed
2630,亞航,Listed
2633,台灣高鐵,Listed
2634,漢翔,Listed
2636,台驊投控,Listed
2637,慧洋-KY,Listed
2640,大車隊,OTC
2641,正德,OTC
2642,宅配通,Listed
2643,捷迅,OTC
2644,中信造船,Emerging
2645,長榮航太,Listed
2646,星宇航空,Emerging
2701,萬企,Listed
2702,華園,Listed
2704,國賓,Listed
2705,六福,Listed
2706,第一店,Listed
2707,晶華,Listed
2712,遠雄來,Listed
2718,晶悅,OTC
2719,燦星旅,OTC
2722,夏都,Listed
2723,美食-KY,Listed
2724,藝舍-KY,OTC
2726,雅茗-KY,OTC
2727,王品,Listed
2729,瓦城,OTC
2731,雄獅,Listed
2732,六角,OTC
2733,維格餅家,Emerging
2734,易飛網,OTC
2736,富野,OTC
2739,寒舍,Listed
2740,天蔥,OTC
2741,老四川,Emerging
2743,山富,OTC
2745,五福,OTC
2748,雲品,Listed
2750,桃禧,Emerging
2751,王座,Emerging
2752,豆府,OTC
2753,八方雲集,Listed
2754,亞洲藏壽司,OTC
2755,揚秦,OTC
2756,聯發國際,OTC
2758,路易莎咖啡,Emerging
2760,巨宇翔,Emerging
2761,橘焱胡同,Emerging
2762,世界健身-KY,Listed
2801,彰銀,Listed
2809,京城銀,Listed
2812,台中銀,Listed
2816,旺旺保,Listed
2820,華票,Listed
2832,台產,Listed
2834,臺企銀,Listed
2836,高雄銀,Listed
2838,聯邦銀,Listed
2845,遠東銀,Listed
2849,安泰銀,Listed
2850,新產,Listed
2851,中再保,Listed
2852,第一保,Listed
2855,統一證,Listed
2867,三商壽,Listed
2880,華南金,Listed
2881,富邦金,Listed
2882,國泰金,Listed
2883,開發金,Listed
2884,玉山金,Listed
2885,元大金,Listed
2886,兆豐金,Listed
2887,台新金,Listed
2888,新光金,Listed
2889,國票金,Listed
2890,永豐金,Listed
2891,中信金,Listed
2892,第一金,Listed
2897,王道銀行,Listed
2901,欣欣,Listed
2903,遠百,Listed
2904,匯僑,Listed
2905,三商,Listed
2906,高林,Listed
2908,特力,Listed
2910,統領,Listed
2911,麗嬰房,Listed
2912,統一超,Listed
2913,農林,Listed
2915,潤泰全,Listed
2916,滿心,OTC
2923,鼎固-KY,Listed
2924,宏太-KY,OTC
2926,誠品生活,OTC
2929,淘帝-KY,Listed
2937,集雅社,OTC
2938,床的世界,Emerging
2939,凱羿-KY,Listed
2941,米斯特,OTC
2942,京站,Emerging
2945,三商家購,Listed
2947,振宇五金,OTC
2948,寶陞,OTC
2949,欣新網,OTC
3000,未金電,None
3002,歐格,Listed
3003,健和興,Listed
3004,豐達科,Listed
3005,神基,Listed
3006,晶豪科,Listed
3008,大立光,Listed
3010,華立,Listed
3011,今皓,Listed
3013,晟銘電,Listed
3014,聯陽,Listed
3015,全漢,Listed
3016,嘉晶,Listed
3017,奇鋐,Listed
3018,隆銘綠能,Listed
3019,亞光,Listed
3021,鴻名,Listed
3022,威強電,Listed
3023,信邦,Listed
3024,憶聲,Listed
3025,星通,Listed
3026,禾伸堂,Listed
3027,盛達,Listed
3028,增你強,Listed
3029,零壹,Listed
3030,德律,Listed
3031,佰鴻,Listed
3032,偉訓,Listed
3033,威健,Listed
3034,聯詠,Listed
3035,智原,Listed
3036,文曄,Listed
3037,欣興,Listed
3038,全台,Listed
3040,遠見,Listed
3041,揚智,Listed
3042,晶技,Listed
3043,科風,Listed
3044,健鼎,Listed
3045,台灣大,Listed
3046,建碁,Listed
3047,訊舟,Listed
3048,益登,Listed
3049,精金,Listed
3050,鈺德,Listed
3051,力特,Listed
3052,夆典,Listed
3054,立萬利,Listed
3055,蔚華科,Listed
3056,富華新,Listed
3057,喬鼎,Listed
3058,立德,Listed
3059,華晶科,Listed
3060,銘異,Listed
3062,建漢,Listed
3064,泰偉,OTC
3066,李洲,OTC
3067,全域,OTC
3071,協禧,OTC
3073,天方能源,OTC
3078,僑威,OTC
3081,聯亞,OTC
3083,網龍,OTC
3085,新零售,OTC
3086,華義,OTC
3088,艾訊,OTC
3090,日電貿,Listed
3092,鴻碩,Listed
3093,港建*,OTC
3094,聯傑,Listed
3095,及成,OTC
3097,拍檔,Emerging
3105,穩懋,OTC
3114,好德,OTC
3115,富榮綱,OTC
3117,年程,Emerging
3118,進階,OTC
3122,笙泉,OTC
3128,昇銳,OTC
3130,一零四,Listed
3131,弘塑,OTC
3135,凌航,Emerging
3138,耀登,Listed
3141,晶宏,OTC
3147,大綜,OTC
3149,正達,Listed
3150,鈺寶,Emerging
3152,璟德,OTC
3158,嘉實,Emerging
3162,精確,OTC
3163,波若威,OTC
3164,景岳,Listed
3167,大量,Listed
3168,眾福科,Listed
3169,亞信,OTC
3171,新洲,OTC
3176,基亞,OTC
3178,公準,OTC
3184,微邦,Emerging
3188,鑫龍騰,OTC
3189,景碩,Listed
3191,雲嘉南,OTC
3202,樺晟,OTC
3205,佰研,OTC
3206,志豐,OTC
3207,耀勝,OTC
3209,全科,Listed
3211,順達,OTC
3213,茂訊,OTC
3217,優群,OTC
3218,大學光,OTC
3219,倚強科,OTC
3221,台嘉碩,OTC
3224,三顧,OTC
3226,至寶電,OTC
3227,原相,OTC
3228,金麗科,OTC
3229,晟鈦,Listed
3230,錦明,OTC
3231,緯創,Listed
3232,昱捷,OTC
3234,光環,OTC
3236,千如,OTC
3252,海灣,OTC
3257,虹冠電,Listed
3259,鑫創,OTC
3260,威剛,OTC
3264,欣銓,OTC
3265,台星科,OTC
3266,昇陽,Listed
3268,海德威,OTC
3272,東碩,OTC
3276,宇環,OTC
3284,太普高,OTC
3285,微端,OTC
3287,廣寰科,OTC
3288,點晶,OTC
3289,宜特,OTC
3290,東浦,OTC
3293,鈊象,OTC
3294,英濟,OTC
3296,勝德,Listed
3297,杭特,OTC
3303,岱稜,OTC
3305,昇貿,Listed
3306,鼎天,OTC
3308,聯德,Listed
3310,佳穎,OTC
3311,閎暉,Listed
3312,弘憶股,Listed
3313,斐成,OTC
3317,尼克森,OTC
3321,同泰,Listed
3322,建舜電,OTC
3323,加百裕,OTC
3324,雙鴻,OTC
3325,旭品,OTC
3332,幸康,OTC
3338,泰碩,Listed
3339,泰谷,OTC
3346,麗清,Listed
3349,寶德,OTC
3354,律勝,OTC
3356,奇偶,Listed
3357,臺慶科,OTC
3360,尚立,OTC
3362,先進光,OTC
3363,上詮,OTC
3372,典範,OTC
3373,熱映,OTC
3374,精材,OTC
3376,新日興,Listed
3379,彬台,OTC
3380,明泰,Listed
3388,崇越電,OTC
3390,旭軟,OTC
3402,漢科,OTC
3406,玉晶光,Listed
3413,京鼎,Listed
3416,融程電,Listed
3419,譁裕,Listed
3426,台興,OTC
3430,奇鈦科,OTC
3432,台端,Listed
3434,哲固,OTC
3437,榮創,Listed
3438,類比科,OTC
3441,聯一光,OTC
3443,創意,Listed
3444,利機,OTC
3447,展達,Listed
3450,聯鈞,Listed
3454,晶睿,Listed
3455,由田,OTC
3465,進泰電子,OTC
3466,德晉,OTC
3467,台灣精材,Emerging
3479,安勤,OTC
3481,群創,Listed
3483,力致,OTC
3484,崧騰,OTC
3485,敘豐,Emerging
3489,森寶,OTC
3490,單井,OTC
3491,昇達科,OTC
3492,長盛,OTC
3494,誠研,Listed
3498,陽程,OTC
3499,環天科,OTC
3501,維熹,Listed
3504,揚明光,Listed
3508,位速,OTC
3511,矽瑪,OTC
3512,皇龍,OTC
3515,華擎,Listed
3516,亞帝歐,OTC
3518,柏騰,Listed
3520,華盈,OTC
3521,鴻翊,OTC
3522,御頂,OTC
3523,迎輝,OTC
3526,凡甲,OTC
3527,聚積,OTC
3528,安馳,Listed
3529,力旺,OTC
3530,晶相光,Listed
3531,先益,OTC
3532,台勝科,Listed
3533,嘉澤,Listed
3535,晶彩科,Listed
3537,堡達,OTC
3540,曜越,OTC
3541,西柏,OTC
3543,州巧,Listed
3545,敦泰,Listed
3546,宇峻,OTC
3548,兆利,OTC
3550,聯穎,Listed
3551,世禾,OTC
3552,同致,OTC
3555,博士旺,OTC
3556,禾瑞亞,OTC
3557,嘉威,Listed
3558,神準,OTC
3563,牧德,Listed
3564,其陽,OTC
3567,逸昌,OTC
3570,大塚,OTC
3576,聯合再生,Listed
3577,泓格,OTC
3580,友威科,OTC
3581,博磊,OTC
3583,辛耘,Listed
3585,聯致,Emerging
3587,閎康,OTC
3588,通嘉,Listed
3591,艾笛森,Listed
3592,瑞鼎,Listed
3593,力銘,Listed
3594,磐儀,OTC
3595,山太士,Emerging
3596,智易,Listed
3597,映興,OTC
3603,建祥國際,Emerging
3605,宏致,Listed
3607,谷崧,Listed
3609,三一東林,OTC
3611,鼎翰,OTC
3615,安可,OTC
3617,碩天,Listed
3622,洋華,Listed
3623,富晶通,OTC
3624,光頡,OTC
3625,西勝,OTC
3627,華信科,Emerging
3628,盈正,OTC
3629,地心引力,OTC
3630,新鉅科,OTC
3631,晟楠,OTC
3632,研勤,OTC
3633,云光,Emerging
3645,達邁,Listed
3646,艾恩特,OTC
3652,精聯,Listed
3653,健策,Listed
3659,百辰,Emerging
3661,世芯-KY,Listed
3663,鑫科,OTC
3664,安瑞-KY,OTC
3665,貿聯-KY,Listed
3666,光耀,OTC
3669,圓展,Listed
3672,康聯訊,OTC
3673,TPK-KY,Listed
3675,德微,OTC
3678,聯享,Emerging
3679,新至陞,Listed
3680,家登,OTC
3684,榮昌,OTC
3685,元創精密,OTC
3686,達能,Listed
3687,歐買尬,OTC
3689,湧德,OTC
3691,碩禾,OTC
3693,營邦,OTC
3694,海華,Listed
3701,大眾控,Listed
3702,大聯大,Listed
3703,欣陸,Listed
3704,合勤控,Listed
3705,永信,Listed
3706,神達,Listed
3707,漢磊,OTC
3708,上緯投控,Listed
3709,鑫聯大投控,OTC
3710,連展投控,OTC
3711,日月光投控,Listed
3712,永崴投控,Listed
3713,新晶投控,OTC
3714,富采,Listed
3715,定穎投控,Listed
4102,永日,OTC
4104,佳醫,Listed
4105,東洋,OTC
4106,雃博,Listed
4107,邦特,OTC
4108,懷特,Listed
4109,加捷生醫,OTC
4111,濟生,OTC
4113,聯上,OTC
4114,健喬,OTC
4115,善德生技,Emerging
4116,明基醫,OTC
4117,普生,Emerging
4119,旭富,Listed
4120,友華,OTC
4121,優盛,OTC
4123,晟德,OTC
4126,太醫,OTC
4127,天良,OTC
4128,中天,OTC
4129,聯合,OTC
4130,健亞,OTC
4131,浩泰,OTC
4132,國鼎,Emerging
4133,亞諾法,Listed
4137,麗豐-KY,Listed
4138,曜亞,OTC
4139,馬光-KY,OTC
4142,國光生,Listed
4147,中裕,OTC
4148,全宇生技-KY,Listed
4150,優你康,Emerging
4153,鈺緯,OTC
4154,樂威科-KY,OTC
4155,訊映,Listed
4157,太景*-KY,OTC
4160,訊聯基因,OTC
4161,聿新科,OTC
4162,智擎,OTC
4163,鐿鈦,OTC
4164,承業醫,Listed
4166,友霖,Emerging
4167,松瑞藥,OTC
4168,醣聯,OTC
4169,泰宗,Emerging
4170,鑫品生醫,Emerging
4171,瑞基,OTC
4172,因華,Emerging
4173,久裕,OTC
4174,浩鼎,OTC
4175,杏一,OTC
4183,福永生技,OTC
4186,尖端醫,Emerging
4188,安克,OTC
4190,佐登-KY,Listed
4192,杏國,OTC
4194,禾生技,Emerging
4195,基米,Emerging
4197,暐世,Emerging
4198,欣大健康,OTC
4205,中華食,OTC
4207,環泰,OTC
4303,信立,OTC
4304,勝昱,OTC
4305,世坤,OTC
4306,炎洲,Listed
4401,東隆興,OTC
4402,福大,OTC
4406,新昕纖,OTC
4413,飛寶企業,OTC
4414,如興,Listed
4416,三圓,OTC
4417,金洲,OTC
4419,元勝,OTC
4420,光明,OTC
4426,利勤,Listed
4430,耀億,OTC
4431,敏成健康,Emerging
4432,銘旺實,OTC
4433,興采,OTC
4438,廣越,Listed
4439,冠星-KY,Listed
4440,宜新實業,Listed
4441,振大環球,Emerging
4442,竣邦-KY,OTC
4502,健信,OTC
4503,金雨,OTC
4506,崇友,OTC
4510,高鋒,OTC
4513,福裕,OTC
4523,永彰,OTC
4526,東台,Listed
4527,方土霖,OTC
4528,江興鍛,OTC
4529,淳紳,OTC
4530,宏易,OTC
4532,瑞智,Listed
4533,協易機,OTC
4534,慶騰,OTC
4535,至興,OTC
4536,拓凱,Listed
4537,旭東,Emerging
4538,大詠城,OTC
4540,全球傳動,Listed
4541,晟田,OTC
4542,科嶠,OTC
4543,萬在,OTC
4544,春日,Emerging
4545,銘鈺,Listed
4546,長亨,Emerging
4549,桓達,OTC
4550,長佳,OTC
4551,智伸科,Listed
4552,力達-KY,Listed
4553,盛復,Emerging
4554,橙的,OTC
4555,氣立,Listed
4556,旭然,OTC
4557,永新-KY,Listed
4558,寶緯,OTC
4559,久裕興,Emerging
4560,強信-KY,Listed
4561,健椿,OTC
4562,穎漢,Listed
4563,百德,OTC
4564,元翎,Listed
4565,宏偉,Emerging
4566,時碩工業,Listed
4568,科際精密,OTC
4569,六方科-KY,Listed
4570,傑生,Emerging
4571,鈞興-KY,Listed
4572,駐龍,Listed
4573,高明鐵,Emerging
4575,銓寶,Emerging
4576,大銀微系統,Listed
4577,達航科技,OTC
4580,捷流閥業,OTC
4581,光隆精密-KY,Listed
4582,聚恆,Emerging
4583,台灣精銳,Listed
4584,君帆,OTC
4587,寶元數控,Emerging
4588,玖鼎電力,Listed
4589,碩陽電機,Emerging
4609,唐鋒,OTC
4702,中美實,OTC
4706,大恭,OTC
4707,磐亞,OTC
4711,永純,OTC
4714,永捷,OTC
4716,大立,OTC
4720,德淵,Listed
4721,美琪瑪,OTC
4722,國精化,Listed
4724,宣捷幹細胞,Emerging
4726,永昕,OTC
4728,雙美,OTC
4729,熒茂,OTC
4732,彥臣,Emerging
4735,豪展,OTC
4736,泰博,Listed
4737,華廣,Listed
4738,尚化,Emerging
4739,康普,Listed
4741,泓瀚,OTC
4743,合一,OTC
4744,皇將,OTC
4745,合富-KY,OTC
4746,台耀,Listed
4747,強生,OTC
4749,新應材,Emerging
4754,國碳科,OTC
4755,三福化,Listed
4760,勤凱,OTC
4763,材料-KY,Listed
4764,雙鍵,Listed
4765,磐采,Emerging
4766,南寶,Listed
4767,誠泰科技,OTC
4768,晶呈科技,OTC
4770,上品,Listed
4771,望隼,Listed
4772,台特化,Emerging
4773,高福,Emerging
4804,大略-KY,OTC
4806,昇華,OTC
4807,日成-KY,Listed
4903,聯光通,OTC
4904,遠傳,Listed
4905,台聯電,OTC
4906,正文,Listed
4907,富宇,OTC
4908,前鼎,OTC
4909,新復興,OTC
4911,德英,OTC
4912,聯德控股-KY,Listed
4915,致伸,Listed
4916,事欣科,Listed
4919,新唐,Listed
4923,力士,OTC
4924,欣厚-KY,OTC
4925,智微,Emerging
4927,泰鼎-KY,Listed
4930,燦星網,Listed
4931,新盛力,OTC
4933,友輝,OTC
4934,太極,Listed
4935,茂林-KY,Listed
4938,和碩,Listed
4939,亞電,OTC
4942,嘉彰,Listed
4943,康控-KY,Listed
4945,陞達科技,OTC
4946,辣椒,OTC
4949,有成精密,Listed
4951,精拓科,OTC
4952,凌通,Listed
4953,緯軟,OTC
4956,光鋐,Listed
4958,臻鼎-KY,Listed
4960,誠美材,Listed
4961,天鈺,Listed
4966,譜瑞-KY,OTC
4967,十銓,Listed
4968,立積,Listed
4971,IET-KY,OTC
4972,湯石照明,OTC
4973,廣穎,OTC
4974,亞泰,OTC
4976,佳凌,Listed
4977,眾達-KY,Listed
4979,華星光,OTC
4980,佐臻,Emerging
4987,科誠,OTC
4989,榮科,Listed
4991,環宇-KY,OTC
4994,傳奇,Listed
4995,晶達,OTC
4999,鑫禾,Listed
5007,三星,Listed
5009,榮剛,OTC
5011,久陽,OTC
5013,強新,OTC
5014,建錩,OTC
5015,華祺,OTC
5016,松和,OTC
5201,凱衛,OTC
5202,力新,OTC
5203,訊連,Listed
5205,中茂,OTC
5206,坤悅,OTC
5209,新鼎,OTC
5210,寶碩,OTC
5211,蒙恬,OTC
5212,凌網,OTC
5213,亞昕,OTC
5215,科嘉-KY,Listed
5220,萬達光電,OTC
5222,全訊,Listed
5223,安力-KY,OTC
5225,東科-KY,Listed
5227,立凱-KY,OTC
5228,鈺鎧,OTC
5230,雷笛克光學,OTC
5233,有量,Emerging
5234,達興材料,Listed
5236,凌陽創新,OTC
5240,建騰,Emerging
5243,乙盛-KY,Listed
5244,弘凱,Listed
5245,智晶,OTC
5246,勵威,Emerging
5248,景傳,Emerging
