name,id,cg
泰偉,3064,"'營運發行','設計"
李洲,3066,"'LED','封裝_模組'"
全域,3067,
協禧,3071,"'PC','散熱片、風扇馬達、"
天方能源,3073,"'半導體','消費性IC','太陽能產業', "
僑威,3078,"'PC','電源供應器'"
聯亞,3081,"'通信網路','主_被動元件'"
網龍,3083,"'營運發行','設計"
新零售,3085,"'電子商務','電子商務:一般零售','電子商務:物流"
華義,3086,"'營運發行','設計"
艾訊,3088,"'觸控面板','觸控面板:工業用設備','觸控面板:資"
日電貿,3090,"'面板','背光源(發光二極體、冷陰極"
鴻碩,3092,"'PC','連接線'"
港建*,3093,"'半導體','生產製程及檢測設備','印刷電路"
聯傑,3094,"'半導體','網路通訊IC'"
及成,3095,"'通信網路','塑膠_金屬機殼'週"
穩懋,3105,"'半導體','晶圓製造','砷化鎵',"
好德,3114,"'LED','生產製程、檢測設備"
富榮綱,3115,"'PCB','硬板、軟板、IC載板製造'"
進階,3118,"'再生醫療','臨床實驗、移植技術、疾病治療'"
笙泉,3122,"'半導體','LED驅動IC','微控"
昇銳,3128,"'AI','系統整合','面板',"
一零四,3130,'軟體服務'
弘塑,3131,"'半導體','生產製程及檢測設備'"
耀登,3138,"'太空衛星科技','太空衛星科技:低軌衛星'"
晶宏,3141,"'半導體','平面顯示器驅動IC'"
大綜,3147,"'軟體服務','系統整合服務'"
正達,3149," '建材原料','觸控面板', "
璟德,3152,"'通信網路','主_被動元件'"
精確,3162,"'休閒車業','汽車','汽"
波若威,3163,"'通信網路','光通訊設備(如光纖電纜、光傳輸"
景岳,3164,"'食品生技','保健食品代理銷售及通路'"
大量,3167,"'鋼鐵','機械設備(如產業機械、精密機械、工具機"
亞信,3169,"'半導體','網路通訊IC','通信網路', "
新洲,3171,"'貿易百貨','貿易商、代理商、經銷商'"
基亞,3176,"'製藥','中、西藥製劑','原材料', "
公準,3178,"'半導體','生產製程及檢測設備','太空衛星"
鑫龍騰,3188,'建商'
景碩,3189,"'半導體','基板'"
和進,3191,'PC'
樺晟,3202,"'PC','連接線'"
佰研,3205,"'製藥','中、西藥製劑','食品生技','食"
志豐,3206,'其他'
耀勝,3207,"'被動元件','電感器'"
全科,3209,"'半導體','IC通路'"
順達,3211,"'能源元件','電池模組','電動車輛產業'"
茂訊,3213,"'PC','工業電腦','電"
優群,3217,'連接器設計、組裝及製造'
大學光,3218,"'醫療器材','醫療器材代理'"
倚強科,3219,"'其他','半導"
台嘉碩,3221,"'被動元件','濾波器、振盪器材料(鉭酸鋰／鈮"
三顧,3224,"'再生醫療','臨床實驗、移植技術、疾病治療'"
至寶電,3226,"'汽車',  '汽車:車燈','電機機械"
原相,3227,"'AI','智慧設備','機器"
金麗科,3228,"'半導體','微控制器IC'"
晟鈦,3229,"'PCB','硬板、軟板、IC載板製造'"
錦明,3230,"'PC','機構樞紐','電"
緯創,3231,'PC'
昱捷,3232,"'半導體','IC通路'"
光環,3234,"'半導體','其他IC_二極體製造'"
千如,3236,"'被動元件','電感器'"
海灣,3252,"'旅館', "
虹冠電,3257,"'半導體','電源管理IC'"
鑫創,3259,"'半導體','記憶體控制IC'"
威剛,3260,"'LED','燈具_應用'"
欣銓,3264,"'半導體','IC封裝測試'"
台星科,3265,"'半導體','IC封裝測試'"
昇陽,3266,'建商'
海德威,3268,"'半導體','消費性IC'"
東碩,3272,'PC'
宇環,3276,"'PCB','硬板、軟板、IC載板製造'"
太普高,3284,"'其他','文化印刷業'"
微端,3285,'PC'
廣寰科,3287,"'PC','多功能視訊卡'"
點晶,3288,"'半導體','LED驅動IC','消費"
宜特,3289,
東浦,3290,"'汽車',  '通信網路'"
鈊象,3293,"'營運發行','線上"
英濟,3294,"'面板','塑膠框','通信網路',"
勝德,3296,'PC'
杭特,3297,"'AI','智慧設備','領域"
岱稜,3303,"'其他','其他電子產品及電子服"
昇貿,3305,"'半導體','化學品','太空衛星科技'"
鼎天,3306,"'通信網路','行動電話、衛星"
聯德,3308,"'PC','電源供應器'"
佳穎,3310,"'半導體','導線架',  '建材"
閎暉,3311,"'其他','平面"
弘憶股,3312,"'半導體','IC通路'"
斐成,3313,"'食品','原物料'"
尼克森,3317,"'半導體','MOSFET','電源管"
同泰,3321,"'PCB','硬板、軟板、IC載板製造'"
建舜電,3322,'連接器設計、組裝及製造'
加百裕,3323,"'能源元件','電池模組'週邊設備"
雙鴻,3324,"'PC','散熱片、風扇馬達、"
旭品,3325,"'PC','機殼'"
幸康,3332,"'PC','電源供應器'"
泰碩,3338,'連接器設計、組裝及製造'
泰谷,3339,"'LED','光源_磊晶'"
麗清,3346,"'LED','封裝_模組'"
寶德,3349,'PC'
律勝,3354,"'PCB','銅箔基板'"
奇偶,3356,"'PC','安全監控系統'"
臺慶科,3357,"'被動元件','電感器','電感器"
尚立,3360,"'半導體','IC模組','IC通路'"
先進光,3362,"'PC','光學鏡片、鏡頭'"
上詮,3363,"'通信網路','光通訊設備(如光纖電纜、光傳輸"
典範,3372,"'半導體','IC封裝測試'"
熱映,3373,"'醫療器材','體溫計、血壓計'"
精材,3374,"'半導體','IC封裝測試'"
新日興,3376,"'PC','機構樞紐'"
彬台,3379,"'電機','專用機械(如紡織成衣生產用機械"
明泰,3380,"'AI','運算設備','大數據'"
崇越電,3388,"'LED','生產製程、檢測設備"
旭軟,3390,"'PCB','硬板、軟板、IC載板製造'"
漢科,3402,"'其他','半導"
玉晶光,3406,"'LED','燈具_應用'"
京鼎,3413,"'LED','燈具_應用'"
融程電,3416,"'觸控面板','觸控面板:觸控面板'週邊設備"
譁裕,3419,"'面板',  '通信網路"
台興,3426,"'電機','五金元件及零配件','電機機"
奇鈦科,3430,"'其他','太陽能產業'"
台端,3432,'連接器設計、組裝及製造'
哲固,3434,"'面板','監視器_顯示器'"
榮創,3437,"'LED','封裝_模組'"
類比科,3438,"'半導體','電源管理IC'"
聯一光,3441,"'PC','光學鏡片、鏡頭'"
創意,3443,"'半導體','IP設計_IC設計代工服務'"
利機,3444,"'LED','封裝_模組'"
展達,3447,"'通信網路','網路卡"
聯鈞,3450,"'半導體','IC封裝測試','通信網路', "
晶睿,3454,"'PC','安全監控系統'"
由田,3455,"'AI','智慧設備','半導體'"
進泰電子,3465,
德晉,3466,"'通信網路','行動電話、衛星"
安勤,3479,"'PC','工業電腦'"
群創,3481,"'面板','面板','觸控面板', "
力致,3483,"'LED','燈具_應用'"
崧騰,3484,'PC'
森寶,3489,'建商'
單井,3490,"'LED','生產製程、檢測設備"
昇達科,3491,"'太空衛星科技','太空衛星科技:低軌衛星','太空衛"
長盛,3492,'連接器設計、組裝及製造'
誠研,3494,'PC'
陽程,3498,"'PCB','生產製程及檢測設備'"
環天科,3499,"'通信網路','行動電話、衛星"
維熹,3501,"'連接器設計、組裝及製造','電動"
揚明光,3504,"'面板',  '平面顯示"
位速,3508,
矽瑪,3511,'連接器設計、組裝及製造'
皇龍,3512," '建設業','運動科技'"
華擎,3515,"'區塊鏈','區塊鏈:元件裝置','PC',"
亞帝歐,3516,"'LED','燈具_應用'"
柏騰,3518,"'PC','機殼'"
華盈,3520,'連接器設計、組裝及製造'
鴻翊,3521,"'PC','工業電腦'"
御頂,3522,"'食品','餐飲連鎖'"
迎輝,3523,"'面板','稜鏡片'"
凡甲,3526,'連接器設計、組裝及製造'
聚積,3527,"'半導體','LED驅動IC'"
安馳,3528,"'半導體','IC通路'"
力旺,3529,"'半導體','IP設計_IC設計代工服務'"
晶相光,3530,"'半導體','消費性IC','汽車','汽車"
先益,3531,"'面板','背光模組'"
台勝科,3532,"'半導體','晶圓製造'"
嘉澤,3533,'連接器設計、組裝及製造'
晶彩科,3535,"'半導體','生產製程及檢測設備','平面顯示"
堡達,3537,"'半導體','IC通路','被動元件','被"
曜越,3540,"'PC','機殼'"
西柏,3541,"'面板','監視器_顯示器','平面"
州巧,3543,"'其他','面板','平面顯示"
敦泰,3545,"'半導體','平面顯示器驅動IC'"
宇峻,3546,"'設計開發','文化創意業',"
兆利,3548,"'PC','機構樞紐'"
聯穎,3550,"'PC','連接線'"
世禾,3551,"'其他','其他"
同致,3552,'汽車'
博士旺,3555,"'半導體','IC通路','食品生技','食"
禾瑞亞,3556,"'半導體','消費性IC','觸控面板'"
嘉威,3557,"'其他','文化印刷業'"
神準,3558,"'通信網路','有線通訊設備(如電話機、傳真機"
牧德,3563,"'PCB','生產製程及檢測設備'"
其陽,3564,"'資通訊安全','資通訊安全:網路基礎設施'"
逸昌,3567,"'半導體','IC封裝測試'"
大塚,3570,"'軟體服務','系統整合服務'"
聯合再生,3576,"'太陽能產業','太陽能電池'"
泓格,3577,"'PC','工業電腦','電"
友威科,3580,
博磊,3581,"'半導體','生產製程及檢測設備'"
辛耘,3583,"'LED','生產製程、檢測設備"
閎康,3587,
通嘉,3588,"'半導體','電源管理IC'"
艾笛森,3591,"'LED','封裝_模組'"
瑞鼎,3592,"'半導體','平面顯示器驅動IC'"
力銘,3593,'PC'
磐儀,3594,"'PC','工業電腦'"
智易,3596,'通信網路'
映興,3597,"'其他','其他電子產品及電子服"
宏致,3605,'連接器設計、組裝及製造'
谷崧,3607,"'通信網路','塑膠_金屬機殼'週"
三一東林,3609,"'LED','燈具_應用'"
鼎翰,3611,'PC'
安可,3615,"'LED','藍寶石晶圓_晶片'"
碩天,3617,'PC'
洋華,3622,"'觸控面板','觸控面板:觸控面板'"
富晶通,3623,"'觸控面板','觸控面板:觸控面板'"
光頡,3624,"'被動元件','電感器','電阻器"
西勝,3625,"'能源元件','電池模組','電動車輛產業'"
盈正,3628,
地心引力,3629,"'營運發行','文化創意業',"
新鉅科,3630,"'PC','光學鏡片、鏡頭'"
晟楠,3631,"'半導體','化學品'"
研勤,3632,"'AI','智慧設備','機器"
達邁,3645,"'PCB','聚亞醯胺樹脂'"
艾恩特,3646,'連接器設計、組裝及製造'
精聯,3652,"'PC','工業電腦'"
健策,3653,"'半導體','導線架'"
世芯-KY,3661,"'半導體','IP設計_IC設計代工服務'"
鑫科,3663,"'太陽能產業','材料','面板',"
安瑞-KY,3664,"'資通訊安全','資通訊安全:網路基礎設施'"
貿聯-KY,3665,"'休閒車業','PCB',"
光耀,3666,"'面板','稜鏡片'"
圓展,3669,"'AI','電腦視覺','通信網路', "
康聯訊,3672,'通信網路'
TPK-KY,3673,"'觸控面板','觸控面板:觸控面板'"
德微,3675,"'半導體','其他IC_二極體製造'"
新至陞,3679,"'其他','平面"
家登,3680,"'半導體','生產製程及檢測設備'"
榮昌,3684,"'通信網路','行動電話、衛星"
元創精密,3685,"'面板','擴散膜、增亮膜、導光板',"
達能,3686,"'太陽能產業','矽晶圓_矽晶片'"
歐買尬,3687,"'營運發行','線上"
湧德,3689,'連接器設計、組裝及製造'
碩禾,3691,"'太陽能產業','材料'"
營邦,3693,"'PC','伺服器'"
海華,3694,'通信網路'
大眾控,3701,'PC'
大聯大,3702,"'半導體','IC通路'"
欣陸,3703,"'其他','環保潔能服務產業',  "
合勤控,3704,"'資通訊安全','資通訊安全:網路基礎設施','資通訊"
永信,3705,"'製藥','中、西藥製劑'"
神達,3706,"'汽車','汽車:保險桿',  '汽車:"
漢磊,3707,"'半導體','DRAM製造','IC_"
上緯投控,3708,"'風力發電','風力發電:樹酯','風力發電:玻_碳纖"
鑫聯大投控,3709,"'PC','BIOS(嵌入式軟"
連展投控,3710,"'通信網路','主_被動元件','連接器',"
日月光投控,3711,"'半導體','IC封裝測試'"
永崴投控,3712,"'其他','太陽"
新晶投控,3713,'太陽能產業'
富采,3714,"'LED','光源_磊晶'"
永日,4102,"'製藥','中藥材、西藥原料藥'"
佳醫,4104,"'製藥','藥品代理銷售及通路','醫療院"
東洋,4105,"'製藥','中、西藥製劑','原材料', "
雃博,4106,
邦特,4107,"'醫療器材','醫療耗材'"
懷特,4108,"'製藥','中、西藥製劑','中藥材、西藥"
加捷生醫,4109,"'食品生技','保健食品代理銷售及通路'"
濟生,4111,"'製藥','中、西藥製劑'"
聯上,4113,'建商'
健喬,4114,"'製藥','中、西藥製劑','藥品代理銷售"
明基醫,4116,"'醫療器材','其他','醫療器材"
旭富,4119,"'製藥','中藥材、西藥原料藥'"
友華,4120,"'製藥','中、西藥製劑','藥品代理銷售"
優盛,4121,"'製藥','藥品代理銷售及通路','醫療器材',"
晟德,4123,"'製藥','中、西藥製劑'"
太醫,4126,"'醫療器材','醫療耗材'"
天良,4127,"'製藥','中、西藥製劑','藥品代理銷售"
中天,4128,"'製藥','中、西藥製劑','原材料', "
聯合,4129,"'醫療器材','人工關節'"
健亞,4130,"'製藥','中、西藥製劑','藥品代理銷售"
浩泰,4131,"'醫療器材','生物檢測'"
亞諾法,4133,"'醫療器材','生物檢測'"
麗豐-KY,4137,"'食品生技','保健食品代理銷售及通路'"
曜亞,4138,"'醫療器材','醫療器材代理'"
馬光-KY,4139,"'製藥','醫療院所'"
國光生,4142,"'製藥','中藥材、西藥原料藥'"
中裕,4147,"'製藥','原材料'"
鈺緯,4153,"'醫療器材','顯示器'"
樂威科-KY,4154,"'其他','文化創意業','文化創意"
訊映,4155,"'醫療器材','醫療耗材'"
太景*-KY,4157,"'製藥','中、西藥製劑'"
訊聯基因,4160,"'大數據','分析工具','應用軟體'"
聿新科,4161,"'醫療器材','生物檢測','衛生"
智擎,4162,"'製藥','原材料'"
鐿鈦,4163,"'醫療器材','其他'"
承業醫,4164,"'其他','醫療器材'"
松瑞藥,4167,"'製藥','中、西藥製劑','中藥材、西藥"
醣聯,4168,"'製藥','中、西藥製劑'"
瑞基,4171,"'其他','農業科技業','醫療器材','醫療"
久裕,4173,"'製藥','藥品代理銷售及通路'"
浩鼎,4174,"'製藥','原材料'"
杏一,4175,"'製藥','藥品代理銷售及通路','醫療器材',"
福永生技,4183,"'醫療器材','其他','塑化材料"
安克,4188,"'醫療器材','生物檢測'"
杏國,4192,"'製藥','中藥材、西藥原料藥','藥品代"
欣大健康,4198,"'醫療器材','生物檢測'"
中華食,4205,"'食品','加工食品'"
環泰,4207,"'食品','加工食品'"
信立,4303,"'塑化','人造纖維','石化及"
勝昱,4304,'塑化'
世坤,4305,'塑化'
炎洲,4306,'塑化'
東隆興,4401,"'紡織','尼龍纖維、聚酯纖維、"
福大,4402,"'紡織','尼龍纖維、聚酯纖維、"
新昕纖,4406,"'紡織','尼龍纖維、聚酯纖維、"
飛寶企業,4413,"'紡織','織布'"
如興,4414,'紡織'
三圓,4416,'建商'
金洲,4417,'紡織'
元勝,4419,"'紡織','織布','食品','餐飲連鎖"
光明,4420,"'紡織','尼龍纖維、聚酯纖維、"
利勤,4426,"'紡織','織布'"
耀億,4430,
銘旺實,4432,'紡織'
興采,4433,"'紡織','染"
廣越,4438,"'紡織','醫療器材"
宜新實業,4440,"'紡織','尼龍纖維、聚酯纖維、"
竣邦-KY,4442,'紡織'
健信,4502,"'汽車','汽車:鋁合金鋼圈','電機','電機"
金雨,4503,"'鋼鐵','金屬製品','電動車輛產業','電"
崇友,4506,"'電機','機電系統工程'"
高鋒,4510,"'電機','金屬加工用機械'"
福裕,4513,"'電機','金屬加工用機械'"
永彰,4523,"'電機','冷凍空調設備及零件','電機"
東台,4526,"'電機','金屬加工用機械'"
方土霖,4527,"'電機','冷凍空調設備及零件'"
江興鍛,4528,"'電機','五金元件及零配件','電機機"
淳紳,4529,
宏易,4530,"'食品','餐飲連鎖'"
瑞智,4532,"'電機','冷凍空調設備及零件'"
協易機,4533,"'電機','金屬加工用機械'"
慶騰,4534,"'電機','五金元件及零配件','電機機"
至興,4535,"'電動車輛產業','大功率鋰電池芯_模組、"
拓凱,4536,"'其他','航太週邊'"
大詠城,4538,"'電機','鋼鑄鐵元件'"
全球傳動,4540,"'電機','傳動元件'"
晟田,4541,"'其他','航太週邊'"
科嶠,4542,"'PCB','生產製程及檢測設備'"
萬在,4543,"'電機','五金元件及零配件','電機機"
銘鈺,4545,"'通信網路',  '電腦及週邊設"
桓達,4549,"'電機','機電系統工程'"
長佳,4550,"'電機','機電系統工程'"
智伸科,4551,'汽車'
橙的,4554,'汽車'
氣立,4555,"'電機','油空壓元件'"
旭然,4556,
寶緯,4558,"'運動科技','運動科技:裝置_器材零組件','電機機"
健椿,4561,"'電機','傳動元件'"
穎漢,4562,"'電機','金屬加工用機械'"
百德,4563,"'電機','金屬加工用機械'"
元翎,4564,"'電機','金屬加工處理'"
時碩工業,4566,"'航太週邊','航太週邊:航空零組件','電機',"
科際精密,4568,"'電機','傳動元件','油空"
駐龍,4572,"'航太週邊','航太週邊:航空零組件','電機',"
大銀微系統,4576,"'電機','傳動元件'"
達航科技,4577,"'其他','印刷"
捷流閥業,4580,"'電機','傳動元件','鋼鑄"
台灣精銳,4583,"'電機','傳動元件'"
君帆,4584,"'電機','傳動元件','油空"
唐鋒,4609,"'貿易百貨','零售通路'"
中美實,4702,"'塑化','顏染料','貿易百貨"
大恭,4706,"'塑化','顏染料'"
磐亞,4707,"'塑化','界面活性劑'"
永純,4711,"'塑化','接著劑(合成樹脂)'"
南璋,4712,
永捷,4714," '建設業','塑化',"
大立,4716,"'塑化','工業用合成樹脂'"
德淵,4720,"'塑化','接著劑(合成樹脂)',"
美琪瑪,4721,"'塑化','PTA(對苯二甲酸)觸"
國精化,4722,"'PCB','環氧樹脂','印刷電路板"
永昕,4726,"'製藥','中、西藥製劑','中藥材、西藥"
雙美,4728,"'醫療器材','醫療耗材'"
熒茂,4729,"'觸控面板','觸控面板:觸控面板','醫療器材', "
豪展,4735,"'醫療器材','體溫計、血壓計'"
泰博,4736,"'醫療器材','體溫計、血壓計'"
華廣,4737,"'醫療器材','生物檢測'"
康普,4739,"'塑化','PTA(對苯二甲酸)觸"
泓瀚,4741,"'塑化','顏染料'"
合一,4743,"'製藥','中、西藥製劑','中藥材、西藥"
皇將,4744,"'醫療器材','其他'"
合富-KY,4745,"'醫療器材','醫療器材代理'"
台耀,4746,"'製藥','中藥材、西藥原料藥'"
強生,4747,"'製藥','中、西藥製劑','藥品代理銷售"
國碳科,4754,
三福化,4755,"'LED','生產製程、檢測設備"
勤凱,4760,
雙鍵,4764,"'塑化','工業用合成樹脂'"
南寶,4766,"'塑化','接著劑(合成樹脂)'"
誠泰科技,4767,"'塑化','接著劑(合成樹脂)'"
晶呈科技,4768,"'LED','光源_磊晶'"
上品,4770,"'半導體','生產製程及檢測設備','平面顯示"
大略-KY,4804,
昇華,4806,"'文化創意業','廣播電視_電影產業'"
日成-KY,4807,"'貿易百貨','製造商','貿易商"
聯光通,4903,"'通信網路','光通訊設備(如光纖電纜、光傳輸"
遠傳,4904,"'大數據','雲端平台','通信網路','通"
台聯電,4905,"'通信網路','光通訊設備(如光纖電纜、光傳輸"
正文,4906,'通信網路'
富宇,4907,'建商'
前鼎,4908,"'通信網路','主_被動元件'"
新復興,4909,"'PCB','硬板、軟板、IC載板製造'"
德英,4911,"'製藥','原材料','食品生技','食品生技"
聯德控股-KY,4912,"'PC','散熱片、風扇馬達、"
致伸,4915,'PC'
事欣科,4916,'PC'
新唐,4919,"'半導體','晶圓製造','消費性IC"
力士,4923,"'半導體','電源管理IC'"
欣厚-KY,4924,"'LED','燈具_應用'"
泰鼎-KY,4927,"'PCB','硬板、軟板、IC載板製造'"
燦星網,4930,"'貿易百貨','製造商','貿易商"
新盛力,4931,"'能源元件','電池模組','雲端運算', "
友輝,4933,"'面板','擴散膜、增亮膜、導光板',"
太極,4934,"'太陽能產業','太陽能電池'"
茂林-KY,4935,"'LED','燈具_應用'"
和碩,4938,"'半導體','基板','面板','平面"
亞電,4939,"'PCB','銅箔基板'"
嘉彰,4942,"'面板','其他零組件'"
康控-KY,4943,'連接器設計、組裝及製造'
陞達科技,4945,"'半導體','IC通路'"
辣椒,4946,"'營運發行','文化創意業',"
精拓科,4951,"'半導體','輸出入介面IC'"
凌通,4952,"'AI','機器學習'"
緯軟,4953,"'AI','系統整合','領域"
光鋐,4956,"'LED','光源_磊晶'"
臻鼎-KY,4958,"'PCB','硬板、軟板、IC載板製造'"
誠美材,4960,"'面板','其他零組件'"
天鈺,4961,"'半導體','LED驅動IC','平面"
譜瑞-KY,4966,"'元宇宙','高速傳輸','半導體','半導"
十銓,4967,"'PC','記憶體'"
立積,4968,"'半導體','網路通訊IC'"
IET-KY,4971,"'半導體','其他IC_二極體製造','半導體"
湯石照明,4972,"'LED','燈具_應用'"
廣穎,4973,"'半導體','IC模組','通信網路','通"
亞泰,4974,"'PC','印表機、傳真機、掃"
佳凌,4976,"'汽車',  'PC'"
眾達-KY,4977,"'通信網路','光通訊設備(如光纖電纜、光傳輸"
華星光,4979,"'通信網路','主_被動元件'"
科誠,4987,"'PC','印表機、傳真機、掃"
榮科,4989,"'PCB','銅箔'"
環宇-KY,4991,"'半導體','其他IC_二極體製造','半導體"
傳奇,4994,"'營運發行','設計"
晶達,4995,"'面板','監視器_顯示器','平面"
鑫禾,4999,"'PC','機構樞紐'"
三星,5007,"'鋼鐵','模具','螺絲螺帽','電機"
榮剛,5009,"'航太週邊','航太週邊:航空零組件','鋼鐵'"
久陽,5011,"'鋼鐵','螺絲螺帽'"
強新,5013,"'鋼鐵','金屬製品'"
建錩,5014,"'鋼鐵','冷熱軋不鏽鋼板捲','裁剪加工"
華祺,5015,"'鋼鐵','螺絲螺帽'"
松和,5016,"'鋼鐵','鋼線鋼纜'"
凱衛,5201,'軟體服務'
力新,5202,'軟體服務'
訊連,5203,"'AI','領域解決方案','軟體服務'"
中茂,5205,"'其他','環保潔能服務產業'"
坤悅,5206," '建設業','軟體服務'"
新鼎,5209,"'AI','智慧設備','機器"
寶碩,5210,'太陽能產業'
蒙恬,5211,'軟體服務'
凌網,5212,"'軟體服務','系統整合服務'"
亞昕,5213,'建商'
科嘉-KY,5215,'PC'
萬達光電,5220,"'觸控面板','觸控面板:觸控面板'"
全訊,5222,"'半導體','IC模組','IP設計_"
安力-KY,5223,"'雲端運算','伺服器','儲存'"
東科-KY,5225,
立凱-KY,5227,"'能源元件','原材料','電動車輛產業',"
鈺鎧,5228,"'被動元件','電感器'"
雷笛克光學,5230,"'LED','封裝_模組'"
達興材料,5234,"'LED','封裝_模組'"
凌陽創新,5236,"'半導體','微控制器IC'"
乙盛-KY,5243,"'面板',  '平面顯示"
弘凱,5244,"'LED','封裝_模組'"
智晶,5245,"'面板','面板'"
天鉞電,5251,"'PC','安全監控系統'"
虹堡,5258,'PC'
智崴,5263,"'娛樂服務業','文化創意業'"
祥碩,5269,"'元宇宙','高速傳輸','半導體','半導"
笙科,5272,"'半導體','消費性IC'"
信驊,5274,"'半導體','網路通訊IC'"
達輝-KY,5276,
尚凡,5278,"'電子商務','電子商務:交易撮(媒)合','電子商務"
禾聯碩,5283,
jpp-KY,5284,'太陽能產業'
界霖,5285,"'半導體','導線架'"
數字,5287,"'電子商務','電子商務:交易撮(媒)合','電子商務"
豐祥-KY,5288,"'醫療器材','金屬零件','電機', "
宜鼎,5289,'PC'
邑昇,5291,"'LED','燈具_應用'"
華懋,5292,"'其他','環保潔能服務產業'"
杰力,5299,"'半導體','MOSFET','電源管"
寶得利,5301,"'旅遊','貿易百貨',"
太欣,5302,"'半導體','消費性IC'"
桂盟,5306,"'休閒車業','其他','其"
系統電,5309,"'能源元件','電池模組'週邊設備"
天剛,5310,'營運發行'
寶島科,5312,"'醫療器材','醫療院所、醫療器材專賣店、藥局"
世紀,5314,"'半導體','光通訊IC','平面顯示"
光聯,5315,'平面顯示器'
美而快,5321,"'PCB','硬板、軟板、IC載板製造'"
士開,5324,"'旅館', "
華容,5328,"'被動元件','電容器'"
建榮,5340,"'PCB','玻璃纖維_玻纖布'"
立衛,5344,"'LED','燈具_應用'"
天揚,5345,
世界,5347,"'半導體','晶圓製造'"
正能量智能,5348,"'通信網路','行動電話、衛星"
鈺創,5351,"'AI','系統整合'"
台林,5353,"'通信網路','有線通訊設備(如電話機、傳真機"
佳總,5355,"'PCB','基板組裝加工及相關製造',"
協益,5356,"'面板','電視','汽車','汽"
力麗店,5364,'旅館'
中光電,5371,"'AI','系統整合','領域"
合正,5381,"'PCB','PCB','印刷電路"
金利,5383,"'半導體','導線架'"
青雲,5386,"'面板','顯示器模組','觸控面板"
中磊,5388,'通信網路'
能率,5392,"'PC','機殼'"
慕康生醫,5398,"'製藥','藥品代理銷售及通路', "
中菲,5403,'軟體服務'
國眾,5410,'軟體服務'
台半,5425,"'半導體','其他IC_二極體製造'"
振發,5426,'PC'
新門,5432,'太陽能產業'
崇越,5434,"'LED','封裝_模組'"
東友,5438,"'PC','印表機、傳真機、掃"
高技,5439,"'PCB','硬板、軟板、IC載板製造'"
均豪,5443,"'半導體','生產製程及檢測設備','平面顯示"
南良,5450,'紡織'
佶優,5452,
昇益,5455,'建商'
宣德,5457,'連接器設計、組裝及製造'
同協,5460,"'LED','燈具_應用'"
霖宏,5464,"'PCB','硬板、軟板、IC載板製造'"
富驊,5465,"'PC','機殼'"
凱鈺,5468,"'半導體','光通訊IC'"
瀚宇博,5469,"'PCB','硬板、軟板、IC載板製造'"
松翰,5471,"'半導體','微控制器IC'"
聰泰,5474,"'AI','機器學習','系統"
德宏,5475,"'PCB','玻璃纖維_玻纖布'"
智冠,5478,"'營運發行','線上"
新華,5481,"'文化創意業','其他'"
中美晶,5483,"'半導體','晶圓製造','太陽能產業'"
慧友,5484,"'PC','安全監控系統'"
通泰,5487,"'半導體','微控制器IC','消費性"
松普,5488,"'PC','連接線'"
彩富,5489,"'面板','生產製程及檢測設備'"
同亨,5490,"'觸控面板','觸控面板:工業用設備'週邊設"
三聯,5493,"'半導體','生產製程及檢測設備','平面顯示"
凱崴,5498,"'PCB','基板組裝加工及相關製造',"
永信建,5508,'建商'
德昌,5511, '營造業'
力麒,5512,'建商'
三豐,5514,'建商'
建國,5515," '建材原料','營造"
雙喜,5516, '營造業'
隆大,5519," '建設業','營造業"
力泰,5520,"'水泥','預拌混凝土'"
工信,5521, '營造業'
遠雄,5522,'建商'
豐謙,5523,'建商'
順天,5525,'建商'
鉅陞,5529,'建商'
龍巖,5530,"'其他',  '"
鄉林,5531,'建商'
皇鼎,5533,'建商'
長虹,5534, '建材原料'
聖暉*,5536,"'LED','生產製程、檢測設備"
東明-KY,5538,"'鋼鐵','螺絲螺帽'"
桓鼎-KY,5543," '建材原料','能源元件', "
台聯櫃,5601, '貨櫃運輸集散及倉儲
陸海,5603, '貨櫃運輸集散及倉儲
中連,5604,
遠雄港,5607, '貨櫃運輸集散及倉儲
四維航,5608, '散裝航運'
中菲行,5609, '海陸空貨運承攬'
劍湖山,5701,'娛樂服務業'
亞都,5703,'旅館'
老爺知,5704,'旅館'
鳳凰,5706,'旅遊'
致和證,5864,"'金融','證券業'"
中租-KY,5871,"'太陽能產業','太陽能電廠','金融',"
上海商銀,5876,'金融'
台名,5878,'金融'
合庫金,5880,'金融'
德記,5902,"'貿易百貨','貿易商、代理商、經銷商'"
全家,5903,"'貿易百貨','零售通路'"
寶雅,5904,"'貿易百貨','零售通路'"
南仁湖,5905,"'旅館','貿易百貨',"
台南-KY,5906,"'貿易百貨','貿易商、代理商、經銷商'"
大洋-KY,5907,"'貿易百貨','零售通路'"
群益證,6005,"'金融','證券業'"
宏遠證,6015,"'金融','證券業'"
康和證,6016,"'金融','證券業'"
大展證,6020,"'金融','證券業'"
美好證,6021,"'金融','證券業'"
元大期,6023,"'金融','期貨業'"
群益期,6024,"'金融','期貨業'"
福邦證,6026,"'金融','證券業'"
寬魚國際,6101,"'文化創意業','流行音樂及文化內容產業'"
合邦,6103,"'半導體','消費性IC'"
創惟,6104,"'元宇宙','高速傳輸','半導體','半導"
競國,6108,"'PCB','硬板、軟板、IC載板製造'"
亞元,6109,"'通信網路','行動電話、衛星"
大宇資,6111,"'營運發行','設計"
